PA-002,YYZ,DXB,2019:01:29,00:21,16:51,15058
PA-002,YYZ,DXB,2019:01:30,16:41,09:47,15058
PA-002,YYZ,DXB,2019:01:31,00:34,16:56,15058
PA-003,YYZ,HND,2019:01:01,04:46,21:51,15619
PA-003,YYZ,HND,2019:01:02,21:28,15:08,15619
PA-003,YYZ,HND,2019:01:03,10:22,03:44,15619
PA-003,YYZ,HND,2019:01:04,15:27,08:58,15619
PA-003,YYZ,HND,2019:01:05,19:52,13:23,15619
PA-003,YYZ,HND,2019:01:06,21:03,14:31,15619
PA-003,YYZ,HND,2019:01:07,20:06,13:31,15619
PA-003,YYZ,HND,2019:01:08,12:34,05:29,15619
PA-003,YYZ,HND,2019:01:09,19:23,12:16,15619
PA-003,YYZ,HND,2019:01:10,16:35,09:44,15619
PA-003,YYZ,HND,2019:01:11,11:48,05:26,15619
PA-003,YYZ,HND,2019:01:12,16:57,10:34,15619
PA-003,YYZ,HND,2019:01:13,07:00,00:43,15619
PA-003,YYZ,HND,2019:01:14,03:26,20:34,15619
PA-003,YYZ,HND,2019:01:15,17:34,10:46,15619
PA-003,YYZ,HND,2019:01:16,17:10,10:16,15619
PA-003,YYZ,HND,2019:01:17,03:24,20:27,15619
PA-003,YYZ,HND,2019:01:18,07:09,00:42,15619
PA-003,YYZ,HND,2019:01:19,13:33,06:34,15619
PA-003,YYZ,HND,2019:01:20,02:19,19:47,15619
PA-003,YYZ,HND,2019:01:21,06:35,00:00,15619
PA-003,YYZ,HND,2019:01:22,05:11,22:22,15619
PA-003,YYZ,HND,2019:01:23,14:44,08:04,15619
PA-003,YYZ,HND,2019:01:24,18:31,11:40,15619
PA-003,YYZ,HND,2019:01:25,06:48,23:58,15619
PA-003,YYZ,HND,2019:01:26,07:33,00:31,15619
PA-003,YYZ,HND,2019:01:27,10:33,03:27,15619
PA-003,YYZ,HND,2019:01:28,21:59,14:54,15619
PA-003,YYZ,HND,2019:01:29,03:02,20:47,15619
PA-003,YYZ,HND,2019:01:30,19:22,12:31,15619
PA-003,YYZ,HND,2019:01:31,21:32,14:58,15619
PA-004,YYZ,YVR,2019:01:01,22:52,04:11,4839
PA-004,YYZ,YVR,2019:01:02,12:06,17:28,4839
PA-004,YYZ,YVR,2019:01:03,00:52,06:15,4839
PA-004,YYZ,YVR,2019:01:04,08:47,14:11,4839
PA-004,YYZ,YVR,2019:01:05,11:08,16:24,4839
PA-004,YYZ,YVR,2019:01:06,19:11,00:30,4839
PA-004,YYZ,YVR,2019:01:07,14:40,19:59,4839
PA-004,YYZ,YVR,2019:01:08,02:28,07:43,4839
PA-004,YYZ,YVR,2019:01:09,13:54,19:24,4839
PA-004,YYZ,YVR,2019:01:10,13:15,18:32,4839
PA-004,YYZ,YVR,2019:01:11,13:00,18:20,4839
PA-004,YYZ,YVR,2019:01:12,22:05,03:22,4839
PA-004,YYZ,YVR,2019:01:13,18:45,00:12,4839
PA-004,YYZ,YVR,2019:01:14,11:31,16:53,4839
PA-004,YYZ,YVR,2019:01:15,09:49,15:12,4839
PA-004,YYZ,YVR,2019:01:16,07:49,13:06,4839
PA-004,YYZ,YVR,2019:01:17,19:05,00:30,4839
PA-004,YYZ,YVR,2019:01:18,04:07,09:23,4839
PA-004,YYZ,YVR,2019:01:19,20:34,02:01,4839
PA-004,YYZ,YVR,2019:01:20,11:15,16:33,4839
PA-004,YYZ,YVR,2019:01:21,01:38,06:58,4839
PA-004,YYZ,YVR,2019:01:22,14:20,19:50,4839
PA-004,YYZ,YVR,2019:01:23,20:37,02:03,4839
PA-004,YYZ,YVR,2019:01:24,10:56,16:12,4839
PA-004,YYZ,YVR,2019:01:25,16:57,22:19,4839
PA-004,YYZ,YVR,2019:01:26,19:04,00:31,4839
PA-004,YYZ,YVR,2019:01:27,19:39,00:53,4839
PA-004,YYZ,YVR,2019:01:28,02:14,07:41,4839
PA-004,YYZ,YVR,2019:01:29,17:21,22:41,4839
PA-004,YYZ,YVR,2019:01:30,18:01,23:23,4839
PA-004,YYZ,YVR,2019:01:31,08:22,13:52,4839
PA-005,YYZ,HKG,2019:01:01,05:19,01:36,18378
PA-005,YYZ,HKG,2019:01:02,15:38,11:54,18378
PA-005,YYZ,HKG,2019:01:03,06:22,03:09,18378
PA-005,YYZ,HKG,2019:01:04,01:11,21:49,18378
PA-005,YYZ,HKG,2019:01:05,07:03,02:56,18378
PA-005,YYZ,HKG,2019:01:06,17:54,14:40,18378
PA-005,YYZ,HKG,2019:01:07,01:55,22:42,18378
PA-005,YYZ,HKG,2019:01:08,08:39,05:04,18378
PA-005,YYZ,HKG,2019:01:09,05:11,01:27,18378
PA-005,YYZ,HKG,2019:01:10,02:38,23:18,18378
PA-005,YYZ,HKG,2019:01:11,03:18,23:27,18378
PA-005,YYZ,HKG,2019:01:12,21:01,17:26,18378
PA-005,YYZ,HKG,2019:01:13,04:08,00:53,18378
PA-005,YYZ,HKG,2019:01:14,14:31,10:33,18378
PA-005,YYZ,HKG,2019:01:15,10:39,07:19,18378
PA-005,YYZ,HKG,2019:01:16,03:43,23:53,18378
PA-005,YYZ,HKG,2019:01:17,14:36,10:44,18378
PA-005,YYZ,HKG,2019:01:18,06:26,02:36,18378
PA-005,YYZ,HKG,2019:01:19,05:08,01:43,18378
PA-005,YYZ,HKG,2019:01:20,16:37,13:29,18378
PA-005,YYZ,HKG,2019:01:21,03:12,23:11,18378
PA-005,YYZ,HKG,2019:01:22,00:53,21:26,18378
PA-005,YYZ,HKG,2019:01:23,03:02,23:45,18378
PA-005,YYZ,HKG,2019:01:24,15:34,11:46,18378
PA-005,YYZ,HKG,2019:01:25,09:01,05:36,18378
PA-005,YYZ,HKG,2019:01:26,02:45,22:51,18378
PA-005,YYZ,HKG,2019:01:27,15:41,11:47,18378
PA-005,YYZ,HKG,2019:01:28,03:37,23:42,18378
PA-005,YYZ,HKG,2019:01:29,00:50,20:46,18378
PA-005,YYZ,HKG,2019:01:30,04:55,01:20,18378
PA-005,YYZ,HKG,2019:01:31,02:44,23:30,18378
PA-006,YYZ,ICN,2019:01:01,18:19,13:06,17106
PA-006,YYZ,ICN,2019:01:02,14:52,10:12,17106
PA-006,YYZ,ICN,2019:01:03,06:12,01:36,17106
PA-006,YYZ,ICN,2019:01:04,08:28,03:37,17106
PA-006,YYZ,ICN,2019:01:05,02:11,21:14,17106
PA-006,YYZ,ICN,2019:01:06,00:48,20:13,17106
PA-006,YYZ,ICN,2019:01:07,14:01,08:32,17106
PA-006,YYZ,ICN,2019:01:08,11:51,06:44,17106
PA-006,YYZ,ICN,2019:01:09,16:12,10:43,17106
PA-006,YYZ,ICN,2019:01:10,18:09,12:40,17106
PA-006,YYZ,ICN,2019:01:11,08:25,03:20,17106
PA-006,YYZ,ICN,2019:01:12,01:26,20:26,17106
PA-006,YYZ,ICN,2019:01:13,19:27,14:31,17106
PA-006,YYZ,ICN,2019:01:14,12:03,06:34,17106
PA-006,YYZ,ICN,2019:01:15,05:46,00:35,17106
PA-006,YYZ,ICN,2019:01:16,21:40,17:02,17106
PA-006,YYZ,ICN,2019:01:17,09:42,04:44,17106
PA-006,YYZ,ICN,2019:01:18,16:47,12:07,17106
PA-006,YYZ,ICN,2019:01:19,06:28,01:16,17106
PA-006,YYZ,ICN,2019:01:20,01:16,20:24,17106
PA-006,YYZ,ICN,2019:01:21,20:42,15:16,17106
PA-006,YYZ,ICN,2019:01:22,04:25,23:09,17106
PA-006,YYZ,ICN,2019:01:23,09:19,04:08,17106
PA-006,YYZ,ICN,2019:01:24,11:49,06:25,17106
PA-006,YYZ,ICN,2019:01:25,11:03,05:43,17106
PA-006,YYZ,ICN,2019:01:26,16:17,10:49,17106
PA-006,YYZ,ICN,2019:01:27,21:03,15:40,17106
PA-006,YYZ,ICN,2019:01:28,07:12,01:51,17106
PA-006,YYZ,ICN,2019:01:29,22:19,17:37,17106
PA-006,YYZ,ICN,2019:01:30,10:06,05:18,17106
PA-006,YYZ,ICN,2019:01:31,21:49,16:33,17106
PA-007,YYZ,GRU,2019:01:01,13:15,18:14,4493
PA-007,YYZ,GRU,2019:01:02,04:59,09:57,4493
PA-007,YYZ,GRU,2019:01:03,09:17,14:19,4493
PA-007,YYZ,GRU,2019:01:04,09:17,14:20,4493
PA-007,YYZ,GRU,2019:01:05,13:33,18:30,4493
PA-007,YYZ,GRU,2019:01:06,04:05,08:58,4493
PA-007,YYZ,GRU,2019:01:07,03:34,08:40,4493
PA-007,YYZ,GRU,2019:01:08,20:17,01:14,4493
PA-007,YYZ,GRU,2019:01:09,03:15,08:17,4493
PA-007,YYZ,GRU,2019:01:10,05:37,10:32,4493
PA-007,YYZ,GRU,2019:01:11,21:15,02:09,4493
PA-007,YYZ,GRU,2019:01:12,09:20,14:15,4493
PA-007,YYZ,GRU,2019:01:13,14:04,18:56,4493
PA-007,YYZ,GRU,2019:01:14,05:57,10:55,4493
PA-007,YYZ,GRU,2019:01:15,01:17,06:19,4493
PA-007,YYZ,GRU,2019:01:16,03:13,08:05,4493
PA-007,YYZ,GRU,2019:01:17,02:13,07:12,4493
PA-007,YYZ,GRU,2019:01:18,11:39,16:41,4493
PA-007,YYZ,GRU,2019:01:19,21:45,02:44,4493
PA-007,YYZ,GRU,2019:01:20,10:15,15:11,4493
PA-007,YYZ,GRU,2019:01:21,22:39,03:37,4493
PA-007,YYZ,GRU,2019:01:22,10:07,15:06,4493
PA-007,YYZ,GRU,2019:01:23,17:03,22:08,4493
PA-007,YYZ,GRU,2019:01:24,02:21,07:20,4493
PA-007,YYZ,GRU,2019:01:25,17:20,22:11,4493
PA-007,YYZ,GRU,2019:01:26,17:41,22:36,4493
PA-007,YYZ,GRU,2019:01:27,07:33,12:29,4493
PA-007,YYZ,GRU,2019:01:28,22:23,03:19,4493
PA-007,YYZ,GRU,2019:01:29,10:04,15:08,4493
PA-007,YYZ,GRU,2019:01:30,01:20,06:14,4493
PA-007,YYZ,GRU,2019:01:31,03:04,07:58,4493
PA-008,YYZ,LAX,2019:01:01,21:48,02:28,4299
PA-008,YYZ,LAX,2019:01:02,13:34,18:19,4299
PA-008,YYZ,LAX,2019:01:03,12:19,17:03,4299
PA-008,YYZ,LAX,2019:01:04,18:05,22:55,4299
PA-008,YYZ,LAX,2019:01:05,08:31,13:10,4299
PA-008,YYZ,LAX,2019:01:06,00:06,04:50,4299
PA-008,YYZ,LAX,2019:01:07,11:49,16:37,4299
PA-008,YYZ,LAX,2019:01:08,02:10,06:52,4299
PA-008,YYZ,LAX,2019:01:09,11:55,16:39,4299
PA-008,YYZ,LAX,2019:01:10,09:44,14:26,4299
PA-008,YYZ,LAX,2019:01:11,08:08,12:47,4299
PA-008,YYZ,LAX,2019:01:12,12:42,17:27,4299
PA-008,YYZ,LAX,2019:01:13,06:30,11:16,4299
PA-008,YYZ,LAX,2019:01:14,15:40,20:20,4299
PA-008,YYZ,LAX,2019:01:15,08:13,13:05,4299
PA-008,YYZ,LAX,2019:01:16,15:23,20:15,4299
PA-008,YYZ,LAX,2019:01:17,08:26,13:14,4299
PA-008,YYZ,LAX,2019:01:18,12:38,17:27,4299
PA-008,YYZ,LAX,2019:01:19,21:42,02:34,4299
PA-008,YYZ,LAX,2019:01:20,18:34,23:17,4299
PA-008,YYZ,LAX,2019:01:21,12:58,17:43,4299
PA-008,YYZ,LAX,2019:01:22,09:37,14:20,4299
PA-008,YYZ,LAX,2019:01:23,22:53,03:33,4299
PA-008,YYZ,LAX,2019:01:24,02:36,07:17,4299
PA-008,YYZ,LAX,2019:01:25,21:20,02:03,4299
PA-008,YYZ,LAX,2019:01:26,01:46,06:39,4299
PA-008,YYZ,LAX,2019:01:27,08:18,13:01,4299
PA-008,YYZ,LAX,2019:01:28,20:56,01:42,4299
PA-008,YYZ,LAX,2019:01:29,11:42,16:28,4299
PA-008,YYZ,LAX,2019:01:30,18:00,22:39,4299
PA-008,YYZ,LAX,2019:01:31,00:19,05:05,4299
PA-009,YYZ,JFK,2019:01:01,04:47,05:30,655
PA-009,YYZ,JFK,2019:01:02,14:10,14:54,655
PA-009,YYZ,JFK,2019:01:03,01:56,02:39,655
PA-009,YYZ,JFK,2019:01:04,20:09,20:53,655
PA-009,YYZ,JFK,2019:01:05,04:48,05:31,655
PA-009,YYZ,JFK,2019:01:06,07:38,08:21,655
PA-009,YYZ,JFK,2019:01:07,01:58,02:41,655
PA-009,YYZ,JFK,2019:01:08,22:16,23:00,655
PA-009,YYZ,JFK,2019:01:09,17:09,17:52,655
PA-009,YYZ,JFK,2019:01:10,05:41,06:25,655
PA-009,YYZ,JFK,2019:01:11,06:04,06:46,655
PA-009,YYZ,JFK,2019:01:12,08:25,09:07,655
PA-009,YYZ,JFK,2019:01:13,01:33,02:17,655
PA-009,YYZ,JFK,2019:01:14,15:19,16:02,655
PA-009,YYZ,JFK,2019:01:15,02:25,03:08,655
PA-009,YYZ,JFK,2019:01:16,09:11,09:55,655
PA-009,YYZ,JFK,2019:01:17,16:31,17:15,655
PA-009,YYZ,JFK,2019:01:18,01:31,02:13,655
PA-009,YYZ,JFK,2019:01:19,13:32,14:15,655
PA-009,YYZ,JFK,2019:01:20,07:03,07:46,655
PA-009,YYZ,JFK,2019:01:21,14:03,14:45,655
PA-009,YYZ,JFK,2019:01:22,03:07,03:50,655
PA-009,YYZ,JFK,2019:01:23,01:50,02:34,655
PA-009,YYZ,JFK,2019:01:24,08:13,08:55,655
PA-009,YYZ,JFK,2019:01:25,06:34,07:17,655
PA-009,YYZ,JFK,2019:01:26,03:31,04:14,655
PA-009,YYZ,JFK,2019:01:27,01:17,02:00,655
PA-009,YYZ,JFK,2019:01:28,09:04,09:47,655
PA-009,YYZ,JFK,2019:01:29,09:55,10:38,655
PA-009,YYZ,JFK,2019:01:30,12:51,13:35,655
PA-009,YYZ,JFK,2019:01:31,07:29,08:13,655
PA-010,YYZ,SYD,2019:01:01,07:38,22:32,13403
PA-010,YYZ,SYD,2019:01:02,17:16,08:23,13403
PA-010,YYZ,SYD,2019:01:03,16:19,06:48,13403
PA-010,YYZ,SYD,2019:01:04,02:20,17:32,13403
PA-010,YYZ,SYD,2019:01:05,09:18,23:54,13403
PA-010,YYZ,SYD,2019:01:06,20:04,11:10,13403
PA-010,YYZ,SYD,2019:01:07,08:31,23:24,13403
PA-010,YYZ,SYD,2019:01:08,15:16,05:55,13403
PA-010,YYZ,SYD,2019:01:09,19:23,10:19,13403
PA-010,YYZ,SYD,2019:01:10,08:32,23:29,13403
PA-010,YYZ,SYD,2019:01:11,19:32,10:24,13403
PA-010,YYZ,SYD,2019:01:12,18:49,09:51,13403
PA-010,YYZ,SYD,2019:01:13,03:39,18:07,13403
PA-010,YYZ,SYD,2019:01:14,01:27,16:15,13403
PA-010,YYZ,SYD,2019:01:15,04:26,19:30,13403
PA-010,YYZ,SYD,2019:01:16,21:24,12:02,13403
PA-010,YYZ,SYD,2019:01:17,22:43,13:30,13403
PA-010,YYZ,SYD,2019:01:18,13:44,04:26,13403
PA-010,YYZ,SYD,2019:01:19,04:33,19:04,13403
PA-010,YYZ,SYD,2019:01:20,15:50,06:38,13403
PA-010,YYZ,SYD,2019:01:21,17:34,08:40,13403
PA-010,YYZ,SYD,2019:01:22,07:39,22:12,13403
PA-010,YYZ,SYD,2019:01:23,01:03,15:58,13403
PA-010,YYZ,SYD,2019:01:24,11:28,01:56,13403
PA-010,YYZ,SYD,2019:01:25,19:19,10:20,13403
PA-010,YYZ,SYD,2019:01:26,03:41,18:17,13403
PA-010,YYZ,SYD,2019:01:27,02:31,16:59,13403
PA-010,YYZ,SYD,2019:01:28,21:42,12:16,13403
PA-010,YYZ,SYD,2019:01:29,02:48,17:35,13403
PA-010,YYZ,SYD,2019:01:30,07:07,22:01,13403
PA-010,YYZ,SYD,2019:01:31,12:22,03:09,13403
PA-011,YYZ,SVO,2019:01:01,11:52,02:34,13038
PA-011,YYZ,SVO,2019:01:02,05:01,19:24,13038
PA-011,YYZ,SVO,2019:01:03,15:52,06:35,13038
PA-011,YYZ,SVO,2019:01:04,19:17,10:02,13038
PA-011,YYZ,SVO,2019:01:05,05:07,19:14,13038
PA-011,YYZ,SVO,2019:01:06,19:38,09:48,13038
PA-011,YYZ,SVO,2019:01:07,04:04,18:17,13038
PA-011,YYZ,SVO,2019:01:08,16:20,06:56,13038
PA-011,YYZ,SVO,2019:01:09,11:29,01:47,13038
PA-011,YYZ,SVO,2019:01:10,20:52,11:25,13038
PA-011,YYZ,SVO,2019:01:11,11:21,02:08,13038
PA-011,YYZ,SVO,2019:01:12,14:28,04:36,13038
PA-011,YYZ,SVO,2019:01:13,07:52,22:00,13038
PA-011,YYZ,SVO,2019:01:14,09:42,00:05,13038
PA-011,YYZ,SVO,2019:01:15,20:34,11:23,13038
PA-011,YYZ,SVO,2019:01:16,07:14,21:59,13038
PA-011,YYZ,SVO,2019:01:17,03:32,18:14,13038
PA-011,YYZ,SVO,2019:01:18,14:56,05:25,13038
PA-011,YYZ,SVO,2019:01:19,20:30,11:04,13038
PA-011,YYZ,SVO,2019:01:20,06:06,20:51,13038
PA-011,YYZ,SVO,2019:01:21,03:06,17:23,13038
PA-011,YYZ,SVO,2019:01:22,09:17,23:44,13038
PA-011,YYZ,SVO,2019:01:23,22:06,12:19,13038
PA-011,YYZ,SVO,2019:01:24,13:51,04:14,13038
PA-011,YYZ,SVO,2019:01:25,00:51,15:08,13038
PA-011,YYZ,SVO,2019:01:26,19:01,09:45,13038
PA-011,YYZ,SVO,2019:01:27,17:45,08:20,13038
PA-011,YYZ,SVO,2019:01:28,06:52,21:06,13038
PA-011,YYZ,SVO,2019:01:29,18:56,09:19,13038
PA-011,YYZ,SVO,2019:01:30,08:38,23:20,13038
PA-011,YYZ,SVO,2019:01:31,00:14,15:00,13038
PA-012,YYZ,BCN,2019:01:01,08:26,18:34,9087
PA-012,YYZ,BCN,2019:01:02,18:57,04:55,9087
PA-012,YYZ,BCN,2019:01:03,05:50,16:01,9087
PA-012,YYZ,BCN,2019:01:04,19:11,05:08,9087
PA-012,YYZ,BCN,2019:01:05,10:03,19:54,9087
PA-012,YYZ,BCN,2019:01:06,16:57,02:57,9087
PA-012,YYZ,BCN,2019:01:07,08:00,18:13,9087
PA-012,YYZ,BCN,2019:01:08,09:46,19:52,9087
PA-012,YYZ,BCN,2019:01:09,02:01,12:06,9087
PA-012,YYZ,BCN,2019:01:10,12:29,22:22,9087
PA-012,YYZ,BCN,2019:01:11,12:11,22:10,9087
PA-012,YYZ,BCN,2019:01:12,05:56,16:02,9087
PA-012,YYZ,BCN,2019:01:13,16:04,01:58,9087
PA-012,YYZ,BCN,2019:01:14,13:06,23:08,9087
PA-012,YYZ,BCN,2019:01:15,22:50,09:05,9087
PA-012,YYZ,BCN,2019:01:16,02:58,12:47,9087
PA-012,YYZ,BCN,2019:01:17,15:49,02:00,9087
PA-012,YYZ,BCN,2019:01:18,12:10,22:27,9087
PA-012,YYZ,BCN,2019:01:19,20:50,06:52,9087
PA-012,YYZ,BCN,2019:01:20,00:22,10:36,9087
PA-012,YYZ,BCN,2019:01:21,20:32,06:26,9087
PA-012,YYZ,BCN,2019:01:22,19:08,05:25,9087
PA-012,YYZ,BCN,2019:01:23,05:03,15:15,9087
PA-012,YYZ,BCN,2019:01:24,21:29,07:28,9087
PA-012,YYZ,BCN,2019:01:25,19:44,05:59,9087
PA-012,YYZ,BCN,2019:01:26,00:22,10:42,9087
PA-012,YYZ,BCN,2019:01:27,22:20,08:14,9087
PA-012,YYZ,BCN,2019:01:28,05:43,15:43,9087
PA-012,YYZ,BCN,2019:01:29,21:37,07:33,9087
PA-012,YYZ,BCN,2019:01:30,22:01,08:08,9087
PA-012,YYZ,BCN,2019:01:31,08:43,18:54,9087
PA-013,YYZ,CAI,2019:01:01,20:16,09:48,12376
PA-013,YYZ,CAI,2019:01:02,12:48,02:25,12376
PA-013,YYZ,CAI,2019:01:03,03:09,16:47,12376
PA-013,YYZ,CAI,2019:01:04,07:52,21:15,12376
PA-013,YYZ,CAI,2019:01:05,06:32,20:05,12376
PA-013,YYZ,CAI,2019:01:06,16:10,06:06,12376
PA-013,YYZ,CAI,2019:01:07,07:09,21:12,12376
PA-013,YYZ,CAI,2019:01:08,01:17,15:10,12376
PA-013,YYZ,CAI,2019:01:09,06:54,20:55,12376
PA-013,YYZ,CAI,2019:01:10,21:13,10:49,12376
PA-013,YYZ,CAI,2019:01:11,21:37,11:32,12376
PA-013,YYZ,CAI,2019:01:12,21:05,10:30,12376
PA-013,YYZ,CAI,2019:01:13,02:47,16:42,12376
PA-013,YYZ,CAI,2019:01:14,01:40,15:24,12376
PA-013,YYZ,CAI,2019:01:15,11:35,01:32,12376
PA-013,YYZ,CAI,2019:01:16,04:10,18:01,12376
PA-013,YYZ,CAI,2019:01:17,16:26,05:56,12376
PA-013,YYZ,CAI,2019:01:18,09:08,22:32,12376
PA-013,YYZ,CAI,2019:01:19,15:09,05:13,12376
PA-013,YYZ,CAI,2019:01:20,06:30,19:57,12376
PA-013,YYZ,CAI,2019:01:21,16:33,06:36,12376
PA-013,YYZ,CAI,2019:01:22,00:31,13:58,12376
PA-013,YYZ,CAI,2019:01:23,09:24,23:00,12376
PA-013,YYZ,CAI,2019:01:24,00:03,13:55,12376
PA-013,YYZ,CAI,2019:01:25,00:00,14:04,12376
PA-013,YYZ,CAI,2019:01:26,17:03,07:02,12376
PA-013,YYZ,CAI,2019:01:27,12:47,02:34,12376
PA-013,YYZ,CAI,2019:01:28,14:06,03:32,12376
PA-013,YYZ,CAI,2019:01:29,13:10,02:33,12376
PA-013,YYZ,CAI,2019:01:30,03:36,17:05,12376
PA-013,YYZ,CAI,2019:01:31,03:17,16:39,12376
PA-014,YYZ,LHR,2019:01:01,00:58,10:32,8814
PA-014,YYZ,LHR,2019:01:02,14:03,23:43,8814
PA-014,YYZ,LHR,2019:01:03,22:11,08:05,8814
PA-014,YYZ,LHR,2019:01:04,12:57,22:33,8814
PA-014,YYZ,LHR,2019:01:05,10:22,20:06,8814
PA-014,YYZ,LHR,2019:01:06,16:58,02:33,8814
PA-014,YYZ,LHR,2019:01:07,15:42,01:43,8814
PA-014,YYZ,LHR,2019:01:08,02:18,12:04,8814
PA-014,YYZ,LHR,2019:01:09,16:03,01:49,8814
PA-014,YYZ,LHR,2019:01:10,17:16,02:52,8814
PA-014,YYZ,LHR,2019:01:11,01:41,11:17,8814
PA-014,YYZ,LHR,2019:01:12,09:43,19:17,8814
PA-014,YYZ,LHR,2019:01:13,13:47,23:31,8814
PA-014,YYZ,LHR,2019:01:14,19:46,05:21,8814
PA-014,YYZ,LHR,2019:01:15,17:32,03:33,8814
PA-014,YYZ,LHR,2019:01:16,20:19,05:53,8814
PA-014,YYZ,LHR,2019:01:17,22:35,08:30,8814
PA-014,YYZ,LHR,2019:01:18,04:30,14:14,8814
PA-014,YYZ,LHR,2019:01:19,00:16,09:59,8814
PA-014,YYZ,LHR,2019:01:20,10:36,20:20,8814
PA-014,YYZ,LHR,2019:01:21,05:01,14:56,8814
PA-014,YYZ,LHR,2019:01:22,13:37,23:35,8814
PA-014,YYZ,LHR,2019:01:23,15:48,01:44,8814
PA-014,YYZ,LHR,2019:01:24,01:56,11:50,8814
PA-014,YYZ,LHR,2019:01:25,09:43,19:33,8814
PA-014,YYZ,LHR,2019:01:26,02:31,12:12,8814
PA-014,YYZ,LHR,2019:01:27,03:23,13:08,8814
PA-014,YYZ,LHR,2019:01:28,16:36,02:12,8814
PA-014,YYZ,LHR,2019:01:29,17:25,03:14,8814
PA-014,YYZ,LHR,2019:01:30,22:21,07:53,8814
PA-014,YYZ,LHR,2019:01:31,04:20,14:18,8814
PA-015,YYZ,CPT,2019:01:01,02:40,16:02,11797
PA-015,YYZ,CPT,2019:01:02,08:57,22:03,11797
PA-015,YYZ,CPT,2019:01:03,10:36,23:47,11797
PA-015,YYZ,CPT,2019:01:04,07:58,21:16,11797
PA-015,YYZ,CPT,2019:01:05,16:23,05:12,11797
